doi,title,date,tier,program,grant,acronym,call,disc,stage,stage_frac,proj_start,proj_end,proj_status,madmp,schema_ok,n_datasets,n_dist,personal,sensitive,ethics,challenging,access,url,dl
10.5281/zenodo.16937959,IAM COMPACT - Machine-Actionable Data Management Plan New,2025-08-24,Horizon Europe,HORIZON,101056306,IAM COMPACT,HORIZON-CL5-2021-D1-01,natural sciences,late,0.994,2022-09-01,2025-08-31,SIGNED,True,False,26,117,0,0,no,True,public,https://zenodo.org/records/16937959,https://zenodo.org/api/records/16937959/files/IAM_COMPACT__MachineActionable_Data_Management_Plan_New.json/content
10.5281/zenodo.16921926,Combined Research Project Plan and Master Dossier: The Principle of Harmonic Closure (POHC),2025-08-21,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/16921926,
10.5281/zenodo.16910298,Research Data Management Plan (DMP) for EpiDentLatvia: Mapping the Epidemiological Profile of Oral Health in Latvian Children and Adolescents,2025-08-20,No funder metadata,,,,,,unknown,,,,,True,False,1,5,0,0,unknown,True,public,https://zenodo.org/records/16910298,https://zenodo.org/api/records/16910298/files/Research_Data_Management_Plan_DMP_for_EpiDentLatvia_Mapping_the_Epidemiological_Profile_of_Oral_Health_in_Latvian_Children_and_Adolescents.json/content
10.5281/zenodo.16911634,Supplementary_SearchStrategy,2025-08-20,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/16911634,
10.5281/zenodo.16901984,Antibacterial Biomaterials through Synergy of Metallic Ions-Substituted Calcium Phosphates and Bacteriophages No. 1.1.1.9/LZP/1/24/056 (1.1.1.9/1/24/I/001),2025-08-19,No funder metadata,,,,,,unknown,,,,,True,False,2,8,0,0,unknown,False,public,https://zenodo.org/records/16901984,https://zenodo.org/api/records/16901984/files/Antibacterial_Biomaterials_through_Synergy_of_Metallic_IonsSubstituted_Calcium_Phosphates_and_Bacteriophages_No_1119LZP124056_1119124I001.json/content
10.5281/zenodo.17184832,Metadata table from Initial version of the data management plan,2025-08-18,Horizon Europe,HORIZON,101060922,WATERUN,HORIZON-CL6-2021-ZEROPOLLUTION-01,,late,0.804,2022-06-01,2026-05-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/17184832,
10.5281/zenodo.16894308,Metadata table from Intermediate version of the data management plan,2025-08-18,Horizon Europe,HORIZON,101060922,WATERUN,HORIZON-CL6-2021-ZEROPOLLUTION-01,,late,0.804,2022-06-01,2026-05-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/16894308,
10.5281/zenodo.16876979,Frequentist Cosmological Constraints from Full-Shape Clustering Measurements in DESI DR1,2025-08-15,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/16876979,
10.5281/zenodo.16878327,Personalised Clinical Practice Algorithm (P-CPA) for Newly Diagnosed with Asthma Management (Age 12 and above) in PCN (Primary Care Networks),2025-08-14,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,True,public,https://zenodo.org/records/16878327,
10.5281/zenodo.16845003,SuperBark - Data Management Plan,2025-08-13,Horizon Europe,HORIZON,101112447,SuperBark,HORIZON-JU-CBE-2022,engineering and technology,mid,0.488,2023-09-01,2027-08-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/16845003,
10.5281/zenodo.16811657,"Data Management Plan (D6.1), ""Data Governance and Intellectual Property Governance in Common European Data Spaces (DGIP-CEDS)""",2025-08-12,Horizon Europe,HORIZON,101210413,DGIP-CEDS,HORIZON-MSCA-2024-PF-01,social sciences,early,0.182,2025-04-01,2027-03-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/16811657,
10.5281/zenodo.16787099,D1.2 Data management plan,2025-08-09,Horizon Europe,HORIZON,101094822,STECCI,HORIZON-CL2-2022-HERITAGE-01,social sciences,mid,0.485,2023-09-01,2027-08-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/16787099,
10.5281/zenodo.16779639,"Data Management Plan for the project Architectures, Frameworks and Applications of High Performance Computing (HOT-HPC)",2025-08-08,Other funder,,PID2022-136435NB-I00,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/16779639,
10.5281/zenodo.16761220,DMP - Analysing the coverage of the University of Bologna's bibliographic and citation metadata in OpenCitations collections - Open Science Project - version 5,2025-08-07,No funder metadata,,,,,,late,1.334,2024-04-07,2025-04-07,,True,False,6,42,0,0,no,True,public,https://zenodo.org/records/16761220,https://zenodo.org/api/records/16761220/files/DMP__Analysing_the_coverage_of_the_University_of_Bolognas_bibliographic_and_citation_metadata_in_OpenCitations_collections__Open_Science_Project__version_5.json/content
10.5281/zenodo.16872125,AEGEUS - Data Management Plan 2,2025-08-04,Horizon Europe,HORIZON,101099210,AEGEUS,HORIZON-EIC-2022-PATHFINDEROPEN-01,medical and health sciences,mid,0.511,2023-03-01,2027-11-30,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/16872125,
10.5281/zenodo.16731979,"A Critical Examination of Spacetime, Mass, and Gravity through a Meta-Analysis of Competing Ontological Frameworks",2025-08-03,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/16731979,
10.5281/zenodo.16028267,HIGH Horizons - Updated Data Management Plan of HIGH Horizons – Year 3,2025-08,Other EU,EC,10105784,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/16028267,
10.5281/zenodo.16631498,Data Management Plan: Extracellular Vesicles as Advanced Delivery System for Peptide Nucleic Acids (EV-PNA),2025-07-31,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/16631498,
10.5281/zenodo.17054431,D7.4 Data management plan,2025-07-31,Horizon Europe,HORIZON,101185769,OPTIPATH,HORIZON-EIC-2024-PATHFINDEROPEN-01,natural sciences,early,0.165,2025-02-01,2028-01-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/17054431,
10.5281/zenodo.16936995,D6.2 - Data Management Plan Update,2025-07-31,Horizon Europe,HORIZON,101137625,ACHIEVE,HORIZON-CL5-2023-D1-01,natural sciences,mid,0.395,2024-01-01,2027-12-31,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/16936995,
10.5281/zenodo.16605832,"Data Management plan: The good, the bad and the unknown – the effects of circulating extracellular vesicles on various cell types constituting the breast cancer microenvironment",2025-07-30,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/16605832,
10.5281/zenodo.16604329,MaxImmun newsletter issue 1,2025-07-30,Horizon Europe,HORIZON,101129622,MaxImmun,HORIZON-EIC-2023-PATHFINDEROPEN-01,natural sciences,mid,0.395,2024-01-01,2027-12-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/16604329,
10.5281/zenodo.16750487,Waste to Energy Project (India),2025-07-30,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/16750487,
10.5281/zenodo.16606754,D5.2 Data Management Plan,2025-07-30,Horizon Europe,HORIZON,101188073,RM Framework,HORIZON-WIDERA-2024-ERA-01,,early,0.246,2025-02-01,2027-01-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/16606754,
10.5281/zenodo.16562906,PID38004_AndreaMiccoli_miRBass,2025-07-29,No funder metadata,,,,,,unknown,,,,,True,True,2,0,0,0,unknown,False,public,https://zenodo.org/records/16562906,https://zenodo.org/api/records/16562906/files/PID38004_AndreaMiccoli_miRBass.json/content
10.5281/zenodo.16573289,make-a-thek Data Management Plan,2025-07-29,Horizon Europe,HORIZON,101177660,make-a-thek,HORIZON-CL2-2024-HERITAGE-01,humanities,early,0.163,2025-02-01,2028-01-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/16573289,
10.5281/zenodo.17866004,LAUDS Factories Data management plan,2025-07-28,Horizon Europe,HORIZON,101135986,LAUDS Factories,HORIZON-CL4-2023-HUMAN-01,social sciences,mid,0.524,2024-01-01,2026-12-31,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/17866004,
10.5281/zenodo.16539228,Data management plan Version 2 (D1.5),2025-07-28,Horizon Europe,HORIZON,101136548,ObsSea4Clim,HORIZON-CL6-2023-CLIMATE-01,natural sciences,mid,0.372,2024-02-01,2028-01-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/16539228,
10.5281/zenodo.16537424,SYMBA D1.2 - Open Sciences and Data Management Plan,2025-07-28,Horizon Europe,HORIZON,101135562,SYMBA,HORIZON-CL6-2023-CIRCBIO-01,engineering and technology,mid,0.524,2024-01-01,2026-12-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/16537424,
10.5281/zenodo.16420495,Combining Machine Learning Interatomic Potentials with X-ray Absorption Spectroscopy to Resolve the Structure–Property Relationship in Functional Oxides New,2025-07-25,No funder metadata,,,,,,unknown,,,,,True,False,1,4,0,0,unknown,False,public,https://zenodo.org/records/16420495,https://zenodo.org/api/records/16420495/files/Combining_Machine_Learning_Interatomic_Potentials_with_Xray_Absorption_Spectroscopy_to_Resolve_the_StructureProperty_Relationship_in_Functional_Oxides_New.json/content
10.5281/zenodo.16811531,D1.12: Final data management plan,2025-07-24,Horizon 2020,H2020,101003470,NextGEMS,H2020-LC-CLA-2018-2019-2020,natural sciences,late,0.974,2021-09-01,2025-08-31,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/16811531,
10.5281/zenodo.16413745,NanoBio4Can: FAIR Data Principles and Data Management Plan for Fellows and Supervisors,2025-07-24,Horizon Europe,HORIZON,101126492,NANOBIO4CAN,HORIZON-MSCA-2022-COFUND-01,,mid,0.346,2023-11-01,2028-10-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/16413745,
10.5281/zenodo.16411304,D9.6.3 'Data Management Plan',2025-07-24,Horizon 2020,H2020,884411,ASTEP,H2020-LC-SC3-2018-2019-2020,agricultural sciences,late,1.013,2020-05-01,2025-06-30,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/16411304,
10.5281/zenodo.16367606,No one knows what infinity is and the truth  about the sum of positive numbers. (The first review of the myths of some mathematicians),2025-07-23,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/16367606,
10.5281/zenodo.16366291,D9.1 Data Management Plan (DMP),2025-07-23,Horizon Europe,HORIZON,101059632,GIANT LEAPS,HORIZON-CL6-2021-FARM2FORK-01,natural sciences,late,0.723,2022-09-01,2026-08-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/16366291,
10.5281/zenodo.16321722,Data management plan for Project No.lzp-2023/1-0123  Development of Biopolymer-based Hydrophobic Multi-layer Packaging Material from Biomass Waste Streams,2025-07-22,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/16321722,
10.5281/zenodo.16309877,Therapy-induced transcriptome variations to promote heart cell senescence reversal,2025-07-22,No funder metadata,,,,,,unknown,,,,,True,False,1,5,0,0,unknown,True,public,https://zenodo.org/records/16309877,https://zenodo.org/api/records/16309877/files/Therapyinduced_transcriptome_variations_to_promote_heart_cell_senescence_reversal.json/content
10.5281/zenodo.20412714,Remedy: D8.2 Data Management Plan,2025-07-21,Horizon Europe,HORIZON,101185862,REMEDY,HORIZON-EIC-2024-PATHFINDEROPEN-01,natural sciences,early,0.116,2025-02-01,2029-01-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/20412714,
10.5281/zenodo.16204846,DIAL: Decolonial Intelligence for Access & Liberation,2025-07-20,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/16204846,
10.5281/zenodo.16105194,PID36934_ChristianBihun_Oxygen_SDA,2025-07-18,No funder metadata,,,,,,unknown,,,,,True,False,1,5,0,0,unknown,True,public,https://zenodo.org/records/16105194,https://zenodo.org/api/records/16105194/files/PID36934_ChristianBihun_Oxygen_SDA.json/content
10.5281/zenodo.16108569,PERSEUS Open Data Management Plan (Release 1),2025-07-18,Horizon Europe,HORIZON,101099423,PERSEUS,HORIZON-EIC-2022-PATHFINDEROPEN-01,medical and health sciences,mid,0.596,2023-03-01,2027-02-28,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/16108569,
10.5281/zenodo.16042103,Deliverable 1.6 : Project Data Management Plan,2025-07-17,Horizon Europe,HORIZON,101189542,SIROCO,HORIZON-CL4-2024-SPACE-01,engineering and technology,early,0.156,2024-12-01,2028-11-30,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/16042103,
10.5281/zenodo.15977217,USEit Data Management Plan,2025-07-16,No funder metadata,,,,,,late,2.874,2022-09-01,2023-09-01,,True,False,6,36,0,0,no,False,public,https://zenodo.org/records/15977217,https://zenodo.org/api/records/15977217/files/USEit_Data_Management_Plan.json/content
10.5281/zenodo.15921905,WW_scheme,2025-07-15,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/15921905,
10.5281/zenodo.15932967,WDFW Protocols for Hatchery Production of Native Olympia oyster (Ostrea lurida) Seed for Restoration,2025-07-15,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/15932967,
10.5281/zenodo.15883641,PACP Internal DMP Draft - July 13 2025,2025-07-14,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/15883641,
10.5281/zenodo.15872901,Wind or Current: Determining the key driver in seagrass floating fruit dispersal to optimize seed collection foraquaculture/restoration purposes,2025-07-13,Horizon Europe,HORIZON,101131121,AQUASERV,HORIZON-INFRA-2023-SERV-01,agricultural sciences,early,0.256,2024-04-01,2029-03-31,SIGNED,True,True,1,0,0,0,unknown,False,public,https://zenodo.org/records/15872901,https://zenodo.org/api/records/15872901/files/Wind_or_Current_Determining_the_key_driver_in_seagrass_floating_fruit_dispersal_to_optimize_seed_collection_foraquaculturerestoration_purposes.json/content
10.5281/zenodo.18889385,RELISH Data Management Plan,2025-07-10,Horizon Europe,HORIZON,101177427,RELISH,HORIZON-CL2-2024-HERITAGE-01,,early,0.174,2025-01-01,2027-12-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/18889385,
10.5281/zenodo.16809668,Data Policy - Australian Animal Disease Genomics Initiative,2025-07-04,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/16809668,
10.5281/zenodo.15805049,Data Management Plan / D1.2,2025-07-04,Horizon Europe,HORIZON,101135513,CyclOps,HORIZON-CL4-2023-DATA-01,social sciences,mid,0.502,2024-01-01,2026-12-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/15805049,
10.5281/zenodo.15799772,INFALA Project Data Management Plan,2025-07-03,Horizon Europe,HORIZON,101146425,INFALA,HORIZON-MSCA-2023-PF-01,humanities,early,0.235,2025-01-13,2027-01-12,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/15799772,
10.5281/zenodo.15772125,MARVIC Mid-term Data Management Plan,2025-07-02,Horizon Europe,HORIZON,101112942,MARVIC,HORIZON-MISS-2022-SOIL-01,agricultural sciences,mid,0.522,2023-06-01,2027-05-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/15772125,
10.5281/zenodo.15781533,AWARE2ALL_D7.4_Data Management Plan (update 1)_V1.0,2025-07-01,Horizon Europe,HORIZON,101076868,AWARE2ALL,HORIZON-CL5-2022-D6-01,,late,0.889,2022-11-01,2025-10-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/15781533,
10.5281/zenodo.18081683,Data Management Plan - GBM4EPI (v1),2025-07-01,Horizon Europe,HORIZON,101151942,GBM4EPI,HORIZON-MSCA-2023-PF-01,natural sciences,early,0.248,2025-01-01,2026-12-31,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/18081683,
10.5281/zenodo.16407100,D7.2/3 Data Management Plan v1+2,2025-07-01,Horizon Europe,HORIZON,101136358,CITY-MOVE,HORIZON-HLTH-2023-DISEASE-03,medical and health sciences,mid,0.375,2024-01-01,2027-12-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/16407100,
10.5281/zenodo.17582337,D1.2 Data Management Plan,2025-07,Horizon Europe,HORIZON,101135763,SEHRENE,HORIZON-CL5-2023-D3-01,engineering and technology,unknown,,2024-01-01,2027-06-30,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/17582337,
10.5281/zenodo.17581731,D1.2 Data Management Plan,2025-07,Horizon Europe,HORIZON,101135763,SEHRENE,HORIZON-CL5-2023-D3-01,engineering and technology,unknown,,2024-01-01,2027-06-30,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/17581731,
10.5281/zenodo.16616784,Pla d'acció de la Universitat de Barcelona per a la reforma de l'avaluació de l'activitat de recerca. Implementació de criteris d'avaluació de l'Acord CoARA. Versió 3.0. Juny 2025,2025-06-30,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/16616784,
10.5281/zenodo.20027245,PRESENCE_D7.4 Ethics Framework and Data Management Plan II,2025-06-30,Horizon Europe,HORIZON,101135025,PRESENCE,HORIZON-CL4-2023-HUMAN-01-CNECT,engineering and technology,mid,0.499,2024-01-01,2026-12-31,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/20027245,
10.5281/zenodo.17968917,D5.1 DATA MANAGEMENT PLAN,2025-06-30,Horizon Europe,HORIZON,101159516,widerAdvanceFacility,HORIZON-WIDERA-2023-ACCESS-05,,early,0.123,2025-01-01,2028-12-31,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/17968917,
10.5281/zenodo.17598641,D9.2 Data Management Plan,2025-06-30,Horizon Europe,HORIZON,101177811,StreamSCAPES,HORIZON-CL2-2024-HERITAGE-01,social sciences,early,0.095,2025-03-01,2028-08-31,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/17598641,
10.5281/zenodo.17601002,D1.2 Data Management Plan,2025-06-30,Horizon Europe,HORIZON,101178027,ANIMA MUNDI,HORIZON-CL2-2024-HERITAGE-01,,early,0.117,2025-02-01,2028-07-31,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/17601002,
10.5281/zenodo.17182139,NPOWER D8.1 Data Management Plan - Version 1,2025-06-30,Horizon Europe,HORIZON,101181873,NPower,HORIZON-CL6-2024-ZEROPOLLUTION-01,social sciences,early,0.123,2025-01-01,2028-12-31,SIGNED,False,,,,0,0,,True,public,https://zenodo.org/records/17182139,
10.5281/zenodo.17181974,EOSC Track - D1.3 Data management plan,2025-06-30,Horizon Europe,HORIZON,101148217,EOSC Track,HORIZON-INFRA-2023-EOSC-MONIT-IBA,,mid,0.499,2024-01-01,2026-12-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/17181974,
10.5281/zenodo.17037431,D1.2 Interim Data Management Plan,2025-06-30,Horizon Europe,HORIZON,101133911,FOCCUS,HORIZON-CL4-2023-SPACE-01,natural sciences,mid,0.499,2024-01-01,2026-12-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/17037431,
10.5281/zenodo.16901206,D1.2 - Data Management Plan,2025-06-30,Horizon Europe,HORIZON,101188256,FAIR2Adapt,HORIZON-INFRA-2024-EOSC-01,natural sciences,early,0.165,2025-01-01,2027-12-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/16901206,
